"day","node","q05","q5","q95","mean","q10","q25","q75","q90","q025","q975","measure","date"
99,"P1_NS_S1Cap_S2los_S1Arr",17.6,25.6,36.62,26.728,18.72,22.1,32.7,35.24,17.29,36.8,"occ",2023-04-09
100,"P1_NS_S1Cap_S2los_S1Arr",12.1,21.2,27.82,20.68,14.4,16,25.2,27.24,11.2,28.31,"occ",2023-04-10
101,"P1_NS_S1Cap_S2los_S1Arr",14.98,23.6,33.6,23.928,17.52,20.1,27.7,32.04,13.56,36.08,"occ",2023-04-11
102,"P1_NS_S1Cap_S2los_S1Arr",18.94,28.8,39.9,28.752,20.68,23.7,32.3,37.6,17.78,40.8,"occ",2023-04-12
103,"P1_NS_S1Cap_S2los_S1Arr",21.16,30.4,40.44,31.248,23.08,26.6,36.4,39.6,20.8,43.9,"occ",2023-04-13
104,"P1_NS_S1Cap_S2los_S1Arr",22.18,33.2,45.06,33.56,23.2,28.6,38.7,42.8,20.76,48.7,"occ",2023-04-14
105,"P1_NS_S1Cap_S2los_S1Arr",24.58,32,42.8,33.44,25.6,29,39,41.64,23.78,44.66,"occ",2023-04-15
106,"P1_NS_S1Cap_S2los_S1Arr",18,25.8,36.26,26.168,20.24,21.9,30,32.88,18,38.04,"occ",2023-04-16
107,"P1_NS_S1Cap_S2los_S1Arr",14.18,21.2,28.8,21.048,15.16,17.6,23.5,27.28,13.69,28.8,"occ",2023-04-17
108,"P1_NS_S1Cap_S2los_S1Arr",16.8,23.4,35.66,24.64,17.52,20.5,28.1,32,16.49,38.31,"occ",2023-04-18
109,"P1_NS_S1Cap_S2los_S1Arr",20.36,27.8,36.44,27.952,21.56,24.1,31.7,35.64,19.38,38.04,"occ",2023-04-19
110,"P1_NS_S1Cap_S2los_S1Arr",21.92,29.8,40.26,30.624,25.04,26.5,33.2,38.48,19.65,44.83,"occ",2023-04-20
111,"P1_NS_S1Cap_S2los_S1Arr",23.78,31.6,40.8,31.92,25.12,27.6,36.3,39.68,23.6,41.11,"occ",2023-04-21
112,"P1_NS_S1Cap_S2los_S1Arr",24.18,32,41.86,32.224,25.16,28.8,34.6,39.68,23.07,47.05,"occ",2023-04-22
113,"P1_NS_S1Cap_S2los_S1Arr",17.78,23.8,34.62,25.464,19.92,21.7,28.7,32.84,16.67,38.52,"occ",2023-04-23
114,"P1_NS_S1Cap_S2los_S1Arr",13.6,18.4,27.24,19.496,14.72,16,22.4,26.4,12.67,29.15,"occ",2023-04-24
115,"P1_NS_S1Cap_S2los_S1Arr",15.6,22.4,30.62,22.896,16.76,18.9,26.6,30.04,15.6,32.97,"occ",2023-04-25
116,"P1_NS_S1Cap_S2los_S1Arr",20.18,28.6,37.6,29.088,21.6,23.3,33.2,36.84,20,40.39,"occ",2023-04-26
117,"P1_NS_S1Cap_S2los_S1Arr",20.28,31,41.28,31.08,22.76,27.2,34,38.04,17.96,42,"occ",2023-04-27
118,"P1_NS_S1Cap_S2los_S1Arr",24.02,33.4,44.4,33.624,26.36,28.9,38.3,43.6,21.47,44.4,"occ",2023-04-28
119,"P1_NS_S1Cap_S2los_S1Arr",23.3,34.4,42.7,33.552,25.84,30,37.7,41.24,21.16,43.6,"occ",2023-04-29
120,"P1_NS_S1Cap_S2los_S1Arr",17.78,27,33.64,27.048,19.96,23.3,31.2,32.8,16.05,37.72,"occ",2023-04-30
121,"P1_NS_S1Cap_S2los_S1Arr",13.52,20.8,28.3,21.176,15.96,18,24.4,26.44,12.18,30.44,"occ",2023-05-01
122,"P1_NS_S1Cap_S2los_S1Arr",14.5,22.4,30.7,23.016,16.76,19,26.8,29.6,13.6,33.15,"occ",2023-05-02
123,"P1_NS_S1Cap_S2los_S1Arr",20.76,28.4,40.78,28.968,21.96,23.6,33,36.52,20.4,44.26,"occ",2023-05-03
124,"P1_NS_S1Cap_S2los_S1Arr",21.34,29.6,39.86,30.88,24.4,26.4,35.6,38.8,20.49,43.19,"occ",2023-05-04
125,"P1_NS_S1Cap_S2los_S1Arr",22.18,31.6,44.7,32.088,23.52,27.2,37.8,40.52,20.76,45.91,"occ",2023-05-05
126,"P1_NS_S1Cap_S2los_S1Arr",22.98,32,44.62,32.224,23.6,28.4,34.7,42.24,21.87,45.73,"occ",2023-05-06
127,"P1_NS_S1Cap_S2los_S1Arr",18.18,26.2,34.04,26.104,20.24,22,29.5,32.84,17.38,34.4,"occ",2023-05-07
128,"P1_NS_S1Cap_S2los_S1Arr",12.9,20.8,29.02,20.704,14.76,16.5,24.7,27.32,11.38,29.2,"occ",2023-05-08
129,"P1_NS_S1Cap_S2los_S1Arr",13.6,23,32.62,23.04,14.76,18.5,27.4,31.64,12.67,33.11,"occ",2023-05-09
130,"P1_NS_S1Cap_S2los_S1Arr",18.36,28.4,37.64,28.096,19.92,23.4,32.3,36.44,16.76,39.24,"occ",2023-05-10
131,"P1_NS_S1Cap_S2los_S1Arr",22.8,30.8,38.62,30.728,24.32,26.9,34.7,38,20.94,39.11,"occ",2023-05-11
132,"P1_NS_S1Cap_S2los_S1Arr",24.98,32.6,44.78,33.056,25.56,28.1,36,41.24,24.8,47.02,"occ",2023-05-12
133,"P1_NS_S1Cap_S2los_S1Arr",25.78,32.4,39.6,32.76,26.72,29.7,35.6,39.24,25.6,43.94,"occ",2023-05-13
134,"P1_NS_S1Cap_S2los_S1Arr",18.9,26.2,34.92,26.144,20.76,22.1,29.1,33.2,17.69,36.31,"occ",2023-05-14
135,"P1_NS_S1Cap_S2los_S1Arr",13.96,19.4,27.2,20.216,14.76,17.7,23.2,26.04,13.29,27.82,"occ",2023-05-15
136,"P1_NS_S1Cap_S2los_S1Arr",14.4,22.4,33.06,22.816,16.24,19.3,25.6,30.8,12.23,34.22,"occ",2023-05-16
137,"P1_NS_S1Cap_S2los_S1Arr",18.94,28.2,36.4,27.856,20.36,23.1,30.7,35.24,18.4,38.57,"occ",2023-05-17
138,"P1_NS_S1Cap_S2los_S1Arr",20.98,30,38.04,29.784,22.28,26.8,34,36.52,20.49,39.33,"occ",2023-05-18
139,"P1_NS_S1Cap_S2los_S1Arr",21.44,32.8,41.24,31.816,24,26.9,36.4,38.6,19.69,44.7,"occ",2023-05-19
140,"P1_NS_S1Cap_S2los_S1Arr",23.16,31.2,42.88,31.656,25.04,26.8,35.5,41.28,21.87,43.91,"occ",2023-05-20
141,"P1_NS_S1Cap_S2los_S1Arr",16.18,25.6,35.1,25.608,17.92,22.8,29.6,32.44,14.76,36,"occ",2023-05-21
142,"P1_NS_S1Cap_S2los_S1Arr",11.78,20.2,27.64,20.064,14.32,16.5,23.1,26.4,11.6,28.62,"occ",2023-05-22
143,"P1_NS_S1Cap_S2los_S1Arr",13.48,22.6,34.04,23.008,18.24,19.6,25.9,29.24,12.09,35.64,"occ",2023-05-23
144,"P1_NS_S1Cap_S2los_S1Arr",18.4,27.2,38.84,27.44,20.68,24.2,28.8,34.52,18.4,39.82,"occ",2023-05-24
145,"P1_NS_S1Cap_S2los_S1Arr",23.52,30,42.26,30.824,24.76,28,34,36.32,22.8,42.8,"occ",2023-05-25
146,"P1_NS_S1Cap_S2los_S1Arr",25.6,32.2,40.62,32.448,25.96,29.4,35.1,38.92,24.36,42.66,"occ",2023-05-26
147,"P1_NS_S1Cap_S2los_S1Arr",26.14,31.2,40.22,32.472,27.92,28.8,36.7,39.28,25.29,40.71,"occ",2023-05-27
148,"P1_NS_S1Cap_S2los_S1Arr",18.58,25,33.42,25.688,20.8,22.2,29.1,31.32,18.4,33.91,"occ",2023-05-28
149,"P1_NS_S1Cap_S2los_S1Arr",14.98,20,26.12,20.2,15.2,17.4,22.4,24.4,14.8,29.68,"occ",2023-05-29
150,"P1_NS_S1Cap_S2los_S1Arr",17.38,23.2,32.64,23.168,18.8,19.7,25.6,27.36,15.96,35.11,"occ",2023-05-30
151,"P1_NS_S1Cap_S2los_S1Arr",21.38,29.6,38.04,29.36,21.6,25.1,32.3,36.52,20.58,39.02,"occ",2023-05-31
152,"P1_NS_S1Cap_S2los_S1Arr",22.54,30.2,43.66,31.112,24.76,26.8,35.1,37.64,21.69,50.34,"occ",2023-06-01
153,"P1_NS_S1Cap_S2los_S1Arr",24.76,32.8,41.02,32.728,26,28.9,36,40.08,24.09,43.37,"occ",2023-06-02
154,"P1_NS_S1Cap_S2los_S1Arr",22.86,32.8,41.42,32.728,24.76,30,36,40.08,21.29,41.91,"occ",2023-06-03
155,"P1_NS_S1Cap_S2los_S1Arr",18.36,26.8,35.1,26.36,20.24,23.2,29.4,32.8,17.07,36,"occ",2023-06-04
156,"P1_NS_S1Cap_S2los_S1Arr",12.8,20.2,26.4,19.984,14.64,18,23,25.64,11.56,27.02,"occ",2023-06-05
157,"P1_NS_S1Cap_S2los_S1Arr",16,22.8,31.6,22.976,17.6,20.1,24.4,29,15.38,31.6,"occ",2023-06-06
158,"P1_NS_S1Cap_S2los_S1Arr",18.94,27.6,37.86,28.352,22.28,24.2,31.9,35.76,17.78,40.26,"occ",2023-06-07
159,"P1_NS_S1Cap_S2los_S1Arr",21.6,31.2,42.26,32.048,23.56,27.5,35.9,40.04,21.6,45.28,"occ",2023-06-08
160,"P1_NS_S1Cap_S2los_S1Arr",19.16,31.4,41.82,32.296,26.96,28.2,36.3,40.44,17.87,46.65,"occ",2023-06-09
161,"P1_NS_S1Cap_S2los_S1Arr",20.8,33.2,42.84,32.976,22.28,28.1,37.3,40.84,20.18,45.68,"occ",2023-06-10
162,"P1_NS_S1Cap_S2los_S1Arr",17.78,26,34.08,25.56,19.44,22.1,28.7,31.24,16.98,37.59,"occ",2023-06-11
163,"P1_NS_S1Cap_S2los_S1Arr",12.9,20.8,26.8,20.672,14.4,18,24.3,26.4,11.69,28.97,"occ",2023-06-12
164,"P1_NS_S1Cap_S2los_S1Arr",15.78,24.2,30.8,23.808,16.8,20,27.1,30.8,15.6,33.28,"occ",2023-06-13
165,"P1_NS_S1Cap_S2los_S1Arr",19.7,28.8,38.4,28.832,21.2,24.9,32.6,36.88,18.49,38.71,"occ",2023-06-14
166,"P1_NS_S1Cap_S2los_S1Arr",22,31.2,40.7,31.256,22.36,26.5,35.6,38.84,20.45,42.53,"occ",2023-06-15
167,"P1_NS_S1Cap_S2los_S1Arr",23.96,32.4,44.22,32.664,25.16,29.2,36.3,39.88,22.05,45.02,"occ",2023-06-16
168,"P1_NS_S1Cap_S2los_S1Arr",24.58,32.8,44.4,33.184,24.8,28.9,37.5,41.32,22.23,44.71,"occ",2023-06-17
169,"P1_NS_S1Cap_S2los_S1Arr",18.76,26,34.8,26.664,20,23.5,30.7,34,16.23,35.11,"occ",2023-06-18
170,"P1_NS_S1Cap_S2los_S1Arr",14.58,21.2,28.84,20.992,15.2,17.4,23.5,27.24,12.23,29.2,"occ",2023-06-19
171,"P1_NS_S1Cap_S2los_S1Arr",15.7,23,29.82,22.968,17.16,19.7,26.6,28.88,14.49,30.93,"occ",2023-06-20
172,"P1_NS_S1Cap_S2los_S1Arr",18.98,27.4,36.84,28.2,21.04,24.4,33,35.64,18.18,41.23,"occ",2023-06-21
173,"P1_NS_S1Cap_S2los_S1Arr",23.56,31,40.82,31.368,24.4,28,34.6,38,22.27,47.45,"occ",2023-06-22
174,"P1_NS_S1Cap_S2los_S1Arr",21.38,30.4,43.6,31.488,22.72,26.9,36.3,42.12,19.96,44.53,"occ",2023-06-23
175,"P1_NS_S1Cap_S2los_S1Arr",21.38,30.6,45.4,31.336,22.76,26.2,35.7,41.36,20.58,47.51,"occ",2023-06-24
176,"P1_NS_S1Cap_S2los_S1Arr",17.16,24.6,38.04,25.136,18,20.1,27.5,36.12,16.49,39.02,"occ",2023-06-25
177,"P1_NS_S1Cap_S2los_S1Arr",12.36,18.6,31.42,19.888,13.16,16.8,22.8,28.08,11.69,31.91,"occ",2023-06-26
178,"P1_NS_S1Cap_S2los_S1Arr",16,22.8,35.6,23.968,16.36,18.8,28.6,33.2,14.45,37.46,"occ",2023-06-27
179,"P1_NS_S1Cap_S2los_S1Arr",18.58,28.4,38.22,28.56,19.2,24.4,34,37.24,17.78,38.71,"occ",2023-06-28
180,"P1_NS_S1Cap_S2los_S1Arr",20.94,30.2,42.84,31.04,22.32,25.6,37.1,41.64,19.47,43.82,"occ",2023-06-29
181,"P1_NS_S1Cap_S2los_S1Arr",23.96,31.2,41.28,31.992,25.16,28.2,35.5,39.68,22.67,43.55,"occ",2023-06-30
1,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-01
2,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-02
3,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-03
4,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-04
5,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-05
6,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-06
7,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-07
8,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-08
9,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-09
10,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-10
11,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-11
12,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-12
13,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-13
14,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-14
15,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-15
16,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-16
17,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-17
18,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-18
19,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-19
20,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-20
21,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-21
22,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-22
23,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-23
24,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-24
25,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-25
26,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-26
27,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-27
28,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-28
29,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-29
30,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-30
31,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-01-31
32,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-01
33,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-02
34,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-03
35,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-04
36,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-05
37,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-06
38,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-07
39,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-08
40,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-09
41,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-10
42,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-11
43,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-12
44,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-13
45,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-14
46,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-15
47,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-16
48,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-17
49,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-18
50,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-19
51,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-20
52,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-21
53,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-22
54,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-23
55,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-24
56,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-25
57,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-26
58,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-27
59,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-02-28
60,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-01
61,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-02
62,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-03
63,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-04
64,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-05
65,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-06
66,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-07
67,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-08
68,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-09
69,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-10
70,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-11
71,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-12
72,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-13
73,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-14
74,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-15
75,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-16
76,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-17
77,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-18
78,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-19
79,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-20
80,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-21
81,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-22
82,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-23
83,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-24
84,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-25
85,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-26
86,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-27
87,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-28
88,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-29
89,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-30
90,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-03-31
91,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-01
92,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-02
93,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-03
94,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-04
95,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-05
96,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-06
97,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-07
98,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-08
99,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-09
100,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-10
101,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-11
102,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-12
103,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-13
104,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-14
105,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-15
106,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-16
107,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-17
108,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-18
109,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-19
110,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-20
111,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-21
112,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-22
113,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-23
114,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-24
115,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-25
116,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-26
117,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-27
118,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-28
119,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-29
120,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-04-30
121,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-01
122,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-02
123,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-03
124,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-04
125,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-05
126,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-06
127,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-07
128,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-08
129,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-09
130,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-10
131,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-11
132,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-12
133,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-13
134,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-14
135,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-15
136,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-16
137,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-17
138,"P1_NS_S1Cap_S2los_S1Arr",0,0,0,0,0,0,0,0,0,0,"waits",2023-05-18
