"node","time","measure","q05","q5","q95","mean","q10","q25","q75","q90","q025","q975","capacity","node_name"
40,6,"niq",29.0769233823148,33.059586504122,37.8660214816867,33.0461408019284,29.8626240070415,30.8791597045345,35.2478604015863,37.0015585328128,28.2597248938401,37.9701008830871,2000,"P3_B_S1Cap_Blos_S1Arr"
40,6,"occ",82.0875557435426,85.2296101079471,88.9796892737044,85.5842007574456,83.1618593139563,83.9239001355393,87.1113766289138,88.7758171494509,81.2929156507445,89.809833444622,2000,"P3_B_S1Cap_Blos_S1Arr"
40,7,"niq",26.2748986805845,30.9798690385867,36.5268605888461,31.0174556991003,26.96037751936,28.830267999754,33.9818563133182,35.4266906459285,25.5309719076416,37.0173339722477,2000,"P3_B_S1Cap_Blos_S1Arr"
40,7,"occ",83.4562023813748,88.1574711491525,92.1931081730566,87.9127521932474,84.1208767673227,86.0598210865414,89.3189768135347,90.9935137242214,82.2980472271586,92.6804366274011,2000,"P3_B_S1Cap_Blos_S1Arr"
40,8,"niq",22.5083464834903,29.1111684571086,35.5899687881001,29.3404216055194,25.1857583978202,26.9052664106788,31.3426712755759,34.9875860288753,21.9172253625174,36.3409461716527,2000,"P3_B_S1Cap_Blos_S1Arr"
40,8,"occ",85.0024581277444,89.650252249703,93.0900214683264,89.2697388142213,85.9580901740159,87.9776610719763,91,92.1176083766121,83.45,93.6504234859553,2000,"P3_B_S1Cap_Blos_S1Arr"
40,9,"niq",20.8809915861021,27.8831301147885,34.5080617647168,27.50382042732,22.8505555856892,25.0323760101736,30.0560961553516,33.3776367050712,19.3565165467369,34.9366152224701,2000,"P3_B_S1Cap_Blos_S1Arr"
40,9,"occ",85.8276604167768,90.0513252412723,94.8129477478215,89.9099928539284,86,88.0246624588201,91.9643814460314,93.1011490818491,84.034586046996,95.0453858835552,2000,"P3_B_S1Cap_Blos_S1Arr"
40,10,"niq",19.3591671008775,25.8904008422545,32.5429595115806,25.7811998889501,20.9364057330321,22.9879674047049,28.8805851648143,31.9775271505973,18.1927599864518,33.6301590024074,2000,"P3_B_S1Cap_Blos_S1Arr"
40,10,"occ",86.4221909039668,91.0444826121191,95.9577067399799,91.0614912736905,87.0371638058051,89.0216795952405,93.0199090586803,95.4870861326212,84.5168682993995,95.9976722392978,2000,"P3_B_S1Cap_Blos_S1Arr"
40,11,"niq",18.1236228096568,24.0859453904432,30.9760809138685,24.0655927634343,18.8616318749601,21.2132066094944,25.9975544598582,29.9978369045302,17.2657714610478,31.720557052085,2000,"P3_B_S1Cap_Blos_S1Arr"
40,11,"occ",88.0308743464945,92.2839009524499,97.5829951180494,92.5054138356509,88.7180996509038,90.0276543958019,94.9862775587377,96.9253790008364,85.6814750222602,98.5665832022904,2000,"P3_B_S1Cap_Blos_S1Arr"
40,12,"niq",15.2302536871197,22.0447668643939,29.4105200609946,22.275196045226,15.9940518881438,19.3186470287751,24.1561474829881,28.9257406529736,14.9164746426054,29.9247302608465,2000,"P3_B_S1Cap_Blos_S1Arr"
40,12,"occ",89.3868703391998,94.0469392202936,99.144053822011,93.7943123864013,89.9569147270965,92.0115173982764,95.9842726420414,98.0614913276228,86.525917097499,99.5363095910697,2000,"P3_B_S1Cap_Blos_S1Arr"
40,13,"niq",12.9,20.9563156278165,28.2471549734298,20.5525717247922,14.9389406045442,17.0693053857582,22.9801955870912,26.3359356957289,11.9266809066659,29.0209525685303,2000,"P3_B_S1Cap_Blos_S1Arr"
40,13,"occ",90.3393659478324,95.9738058770918,101.125158764104,96.0806279461917,91.1220356769306,93.7907734141224,99.0406145425621,101.021820584792,89.2145740725614,101.757375501354,2000,"P3_B_S1Cap_Blos_S1Arr"
40,14,"niq",11.940550748113,18.9410913310814,26.7062018971208,19.0748598505042,12.9913696515519,15.9439741410296,22.6814130322475,25.0759924940248,10.4278008586621,27.3132193729381,2000,"P3_B_S1Cap_Blos_S1Arr"
40,14,"occ",91.3698369472537,97.9518191675529,104.929200834262,98.3530906910032,92.0629980619641,95.2331422600201,101.944379458219,103.147432844583,91.04794703772,105.640614331429,2000,"P3_B_S1Cap_Blos_S1Arr"
40,15,"niq",9.20586074718302,17.4937251647682,25.2906945878216,17.5286813409821,10.9733186875068,14.2920822383918,20.6582636975735,23.8126292329663,9.05918443220188,26,2000,"P3_B_S1Cap_Blos_S1Arr"
40,15,"occ",92.466958482903,99.0418618722374,105.872694662881,99.4664771302543,95,96.7525270233318,102.03888103115,104.148864838367,91.247290673292,106.355388957624,2000,"P3_B_S1Cap_Blos_S1Arr"
40,16,"niq",8,15.9711381919607,23.6422192908223,15.7439510745778,9.82768777062084,12.0012408013156,19.7021035776914,21.1312515826178,7.65422999015928,25.3074317699276,2000,"P3_B_S1Cap_Blos_S1Arr"
40,16,"occ",94.0174754659775,100,106.809592811558,100.298280391824,95.0053121994722,97.2479358727156,103.47451129523,105.170255681364,93.2562422054971,107.88524632967,2000,"P3_B_S1Cap_Blos_S1Arr"
40,17,"niq",6.95998864607724,14.0292364169692,21.6176827349022,13.8948116688083,7.97898404550957,10.9836057873077,16.7986544064359,20.8347219448982,6.12812117560677,23.5369494381341,2000,"P3_B_S1Cap_Blos_S1Arr"
40,17,"occ",94.9693688334301,101.019390687379,109.028220100689,101.458225026178,96.0185626761134,98.2694005364238,104.521742894695,107.081524384456,94.64261310078,109.295267805187,2000,"P3_B_S1Cap_Blos_S1Arr"
40,18,"niq",4.94432399383652,12.2200327616356,18.9455236311397,12.1152231267347,6.5579500320223,8.98708261058425,14.9803145143556,18.2048153859344,2.63550979202488,21.2712952616703,2000,"P3_B_S1Cap_Blos_S1Arr"
40,18,"occ",96.0220317746756,102.398023425033,110.553270267488,102.994903892026,97.8560447543286,99.0585482792605,106.775212301954,109.65536661294,95.2270044958606,111.55974289537,2000,"P3_B_S1Cap_Blos_S1Arr"
40,19,"niq",2.69418210529475,10.2596916960772,17.1858478913063,10.194814302167,5.56249847355484,7.00016584040307,12.223698540653,16.2775098692433,0.555668958738952,19.6998495569842,2000,"P3_B_S1Cap_Blos_S1Arr"
40,19,"occ",96.746666464163,104.821487200452,111.581977756046,104.484195886475,98.715245281014,101.176929456266,107.8743423831,110.981646878625,96.1923720020514,113.304530519332,2000,"P3_B_S1Cap_Blos_S1Arr"
40,20,"niq",0.984449619898008,8.97901082419602,16.0016835154065,8.60818254045756,2.81302134863458,5.97767314783473,10.9553790411145,15.0674138824605,0.218638480867367,16.2727775274543,2000,"P3_B_S1Cap_Blos_S1Arr"
40,20,"occ",98.8449518032503,106.847963363177,114.486124149324,106.727332457469,100.885001071327,102.866633441971,110.50512247585,113.171953324278,97.2109858033107,115.749487345051,2000,"P3_B_S1Cap_Blos_S1Arr"
40,21,"niq",0,6.96165003920626,14.7739132637368,6.78259813703271,0.595232160805312,3.60111366484362,9.08350490414558,12.2615755003061,0,15.6706981223425,2000,"P3_B_S1Cap_Blos_S1Arr"
40,21,"occ",100.777606779653,108.507998320734,117.306048893452,108.850835879025,102.944680361297,104.264061279081,112.801734978271,115.911959386672,98.5015236443994,117.936713456805,2000,"P3_B_S1Cap_Blos_S1Arr"
40,22,"niq",0,4.79903675588797,13.2566851768667,5.15477300756345,0,1.39937039479707,8.52329606391272,10.9676161463467,0,14.7574107038584,2000,"P3_B_S1Cap_Blos_S1Arr"
40,22,"occ",102.114662464252,109.952687404257,119.109020020712,110.039628792227,104,106,114.023107652157,117.10447830766,100.477702788413,120.022925058208,2000,"P3_B_S1Cap_Blos_S1Arr"
40,23,"niq",0,3.38067266800738,10.7284359203447,4.02206225626524,0,0.0256093117330737,6.50344193837654,9.00473678652052,0,12.7675973763763,2000,"P3_B_S1Cap_Blos_S1Arr"
40,23,"occ",102.601001176169,109.891197074999,120.01959070022,110.455691693236,103.9,105.827866742649,115.674845934086,118.071048827593,101.366336665216,122.216924444973,2000,"P3_B_S1Cap_Blos_S1Arr"
40,24,"niq",0,0.830283620726695,8.07906721281431,2.53438253889952,0,0,4.13384016537628,7.98235093933256,0,11.1160140255861,2000,"P3_B_S1Cap_Blos_S1Arr"
40,24,"occ",102.473696562027,110.842843293933,122.107697680474,111.183416525183,103.430477588588,106.768281836692,115.888764864316,119.287296579913,101.147491413454,124.017685382802,2000,"P3_B_S1Cap_Blos_S1Arr"
40,25,"niq",0,0,7.54964232349836,1.72377615627095,0,0,2.7402167263172,5.1,0,8.93073544997352,2000,"P3_B_S1Cap_Blos_S1Arr"
40,25,"occ",102.379381277893,111.467530475466,122.622378619919,111.292499168563,103.900958177453,105.857913912045,115.213921800178,119.992604801604,100.514038554289,124.118305819286,2000,"P3_B_S1Cap_Blos_S1Arr"
40,26,"niq",0,0,5.55,1.0970874031446,0,0,1.06125963786292,4.16816699028875,0,7.54441882737193,2000,"P3_B_S1Cap_Blos_S1Arr"
40,26,"occ",102.389842142236,111.009250818493,122.08645742475,111.514450601979,102.75405944875,106.401144476527,116.397699773994,120.052043869878,102.256762721535,123.066701389001,2000,"P3_B_S1Cap_Blos_S1Arr"
40,27,"niq",0,0,5.17237139926177,0.740082283359484,0,0,0,3.07344862959755,0,6.75251518487805,2000,"P3_B_S1Cap_Blos_S1Arr"
40,27,"occ",102.651405530676,111.532195764831,123.394216969673,112.437257530063,103.804254007457,107.528224553393,117.982606532654,120.032920941343,101.66846503875,124.506812013593,2000,"P3_B_S1Cap_Blos_S1Arr"
40,28,"niq",0,0,2.06065683263955,0.449256344245001,0,0,0,1.16174008343188,0,5.11034753459411,2000,"P3_B_S1Cap_Blos_S1Arr"
40,28,"occ",102.449266584881,112.453124551817,123.793516536266,112.888885105476,103.088738595792,107.285419795079,118.777598611689,122.943034655621,102.036857467733,124.712734450899,2000,"P3_B_S1Cap_Blos_S1Arr"
40,29,"niq",0,0,0.936130988002525,0.170462585103903,0,0,0,0,0,1.86701179657653,2000,"P3_B_S1Cap_Blos_S1Arr"
40,29,"occ",101.03163326728,112.644505306893,123.117995164123,112.819010633867,103.716783409169,107.925385193573,118.814747624062,122.312957526311,100.001256338961,124.369675806789,2000,"P3_B_S1Cap_Blos_S1Arr"
40,30,"niq",0,0,0.173213281123998,0.0595950722321616,0,0,0,0,0,0.83252078781258,2000,"P3_B_S1Cap_Blos_S1Arr"
40,30,"occ",100.866215891627,111.665662459326,123.070822302252,112.03776800661,102.982107290004,105.968475413163,118.503224069512,121.705951127535,100.586545966653,123.806352243833,2000,"P3_B_S1Cap_Blos_S1Arr"
40,31,"niq",0,0,0,0.0198767375554948,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,31,"occ",99.7900411578654,111.393870646207,123.686818371566,111.344454318728,100.666862048029,105.500224113446,116.722444110276,121.965986695578,99.1041367090919,124.490161875166,2000,"P3_B_S1Cap_Blos_S1Arr"
40,32,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,32,"occ",99.34586070437,111.255782279553,124.127890922829,111.287002784818,101.800442068684,106.442532410283,117.364279830005,120.179248429978,96.9266286776991,126.572797579985,2000,"P3_B_S1Cap_Blos_S1Arr"
40,33,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,33,"occ",99.5552629461903,110.690992325983,124.906504127905,110.868996527712,101.563331083588,105.299123921891,115.883321036181,119.372410217101,97.507556704787,128.345748916672,2000,"P3_B_S1Cap_Blos_S1Arr"
40,34,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,34,"occ",99.9920400270886,110.867290714154,124.941690531115,111.154964632406,101.348369338745,104.959616384538,116.673455931592,120.760177847897,98.7579604148049,128.900258503676,2000,"P3_B_S1Cap_Blos_S1Arr"
40,35,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,35,"occ",100.281332595881,109.700640485413,127.007177143825,111.128959653005,101.219527474912,103.418210895938,117.728569175942,121.184035937924,97.8640072274997,128.496951207469,2000,"P3_B_S1Cap_Blos_S1Arr"
40,36,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,36,"occ",99.0891024634109,109.261036921144,127.458421942344,110.88859015084,101.043217002451,104.815602360274,116.984011311255,121.026477163616,97.7201299195387,128.767879991507,2000,"P3_B_S1Cap_Blos_S1Arr"
40,37,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,37,"occ",98.4961256203719,108.765153161692,125.356937035513,110.234533896969,100.733912356099,104.217063143776,117.262368274321,121.271983578611,97.6161013606019,128.454418826995,2000,"P3_B_S1Cap_Blos_S1Arr"
40,38,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,38,"occ",98.0490632165713,107.819260983051,124.512093012098,109.767055543321,100.042526793967,102.810544095966,117.420650737562,120.580202159707,97.5377028949435,127.952865302408,2000,"P3_B_S1Cap_Blos_S1Arr"
40,39,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,39,"occ",99.1225283968239,108.490778022286,124.867723710005,110.166324200599,100.249015373558,104.158041328975,118.68524292229,120.764805856771,97.9747411866928,128.855661209265,2000,"P3_B_S1Cap_Blos_S1Arr"
40,40,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,40,"occ",98.5628111026731,108.730466379349,124.588604511241,110.149885932679,100.372642771015,103.989031855356,116.822990804646,120.696582059728,97.4567024401197,127.787755767833,2000,"P3_B_S1Cap_Blos_S1Arr"
40,41,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,41,"occ",99.8572503557641,109.221948150995,125.37438852307,110.767950628177,100.887677802404,104.099547275957,118.848186427747,121.694683796039,99.4313232359936,127.85124478897,2000,"P3_B_S1Cap_Blos_S1Arr"
40,42,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,42,"occ",100.491216638484,109.106547316471,126.034785881572,111.267587401417,101.11531978526,103.293079549854,120.10003785933,124.118645081864,99.4326213932583,128.648507856916,2000,"P3_B_S1Cap_Blos_S1Arr"
40,43,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,43,"occ",100.907234885464,109.732214726136,125.122703969603,111.228392277637,101.761005477951,104.188810623197,118.748892663893,122.884630162228,98.1470505015574,125.24743442885,2000,"P3_B_S1Cap_Blos_S1Arr"
40,44,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,44,"occ",98.1720878835858,108.606151388841,123.133595985612,110.252874625447,100.19927949527,103.081413786585,117.978842107108,121.874754441869,96.9688687304866,124.497818351165,2000,"P3_B_S1Cap_Blos_S1Arr"
40,45,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,45,"occ",98.1019824447053,108.805891237485,121.30068663659,110.061711654627,99.6348271207384,104.712727060041,117.031996835095,120.19584568603,97.7842254110613,124.644795560632,2000,"P3_B_S1Cap_Blos_S1Arr"
40,46,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,46,"occ",98.2046534972494,108.953245445584,121.006823038832,109.738346406259,99.7862091872924,104.09347000171,116.564737935217,119.424539572628,95.6496121499496,124.407861999013,2000,"P3_B_S1Cap_Blos_S1Arr"
40,47,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,47,"occ",97.2489907410329,108.073418328493,121.652583587606,109.570809913606,100.453378748383,103.790186136409,116.278738797654,120.81405609676,94.5985083542342,123.695824674546,2000,"P3_B_S1Cap_Blos_S1Arr"
40,48,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,48,"occ",97.8890603236498,108.448062100967,122.94299865785,110.213086132802,100.515413685584,104.989528952343,116.646562007976,120.847304782923,96.3749972192446,124.576345560934,2000,"P3_B_S1Cap_Blos_S1Arr"
40,49,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,49,"occ",99.6142180889845,110.577033482929,123.230041628941,110.959012929129,101.011268110286,104.290008196418,117.587064981484,121.127250114774,98.8921346130718,126.954248603667,2000,"P3_B_S1Cap_Blos_S1Arr"
40,50,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,50,"occ",99.7247571387696,109.854804382845,124.760021151224,110.913173880154,101.251503750155,104.252986904729,117.026440015577,121.301899095906,99.2063984918563,127.662575473384,2000,"P3_B_S1Cap_Blos_S1Arr"
40,51,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,51,"occ",98.5393051557176,109.259015103422,123.887318762985,110.202708088946,99.8708039174502,103.908987855617,116.500589357325,121.044183697603,97.1844609260957,125.778356306613,2000,"P3_B_S1Cap_Blos_S1Arr"
40,52,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,52,"occ",98.2504933927448,108.942216089932,123.037861219454,109.62207642117,99.1867750681661,102.773516993918,115.748030758321,120.597842321858,97.0524519530324,124.725235104233,2000,"P3_B_S1Cap_Blos_S1Arr"
40,53,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,53,"occ",98.0958321336548,108.856229947799,120.809786289802,109.254336088975,99.9229052321557,102.780638416763,115.805220287657,119.785055178497,93.4342858995989,124.654655827405,2000,"P3_B_S1Cap_Blos_S1Arr"
40,54,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,54,"occ",96.4742237013311,107.507852432297,122.153923552485,109.269286821636,98.7444023955196,102.931423532929,116.19652084101,120.100411565346,93.0331733673722,126.647260128055,2000,"P3_B_S1Cap_Blos_S1Arr"
40,55,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,55,"occ",97.0112749923718,108.896114725844,122.46197127012,109.56255328378,98.8552416042844,103.669794279023,115.878250040569,120.991629892748,92.2473002676884,125.677879100636,2000,"P3_B_S1Cap_Blos_S1Arr"
40,56,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,56,"occ",96.4658690476087,110.667224064088,124.72437597119,110.294965721531,98.0577270161673,105.015104881242,115.947233221269,122.258911182864,92.6429996254224,127.865508302585,2000,"P3_B_S1Cap_Blos_S1Arr"
40,57,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,57,"occ",94.6776769887445,110.439620307257,124.149479446712,110.178839789541,97.4076973972689,105.122894588485,116.040626457829,121.539493904358,92.6315148008564,127.235622796926,2000,"P3_B_S1Cap_Blos_S1Arr"
40,58,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,58,"occ",95.002794026844,108.910625302673,124.066521999806,109.420483051833,96.0078942633958,105.244945246556,114.905755213059,122.77282327534,93.0957497171586,125.688856189553,2000,"P3_B_S1Cap_Blos_S1Arr"
40,59,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,59,"occ",95.0763808030649,108.095867270527,122.020159147075,109.177799775774,96.2358974459492,104.286768464762,115.006769715533,120.925747474441,92.4096718988684,124.16229134154,2000,"P3_B_S1Cap_Blos_S1Arr"
40,60,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,60,"occ",92.9346523350104,108.401244073692,121.8462843908,108.765702186409,96.2889426595685,105.198792926102,114.006035453801,119.648092319241,92.0751900098965,123.738107566646,2000,"P3_B_S1Cap_Blos_S1Arr"
40,61,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,61,"occ",93.1730665299813,107.711690504889,121.502633727306,108.541226237027,97.5360493345317,105.395585264869,113.633990881299,120.302049124454,91.3103635246328,124.551829874032,2000,"P3_B_S1Cap_Blos_S1Arr"
40,62,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,62,"occ",94.8568897245541,108.767551832412,122.889491047103,109.29314992324,98.7185847680469,104.80876039085,114.755866615917,119.207630411569,91.6087440201938,124.443973180354,2000,"P3_B_S1Cap_Blos_S1Arr"
40,63,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,63,"occ",94.187528250221,109.697042371559,122.924214885713,109.937133965273,98.8001879851908,105.11886366642,116.584037637309,121.253081937238,92.9777123693387,124.588113299319,2000,"P3_B_S1Cap_Blos_S1Arr"
40,64,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,64,"occ",94.8835095952346,109.499990359974,122.806072356839,110.195360769205,98.7927802524599,105.70684863042,116.838199013376,120.921129236228,93.9994872853858,124.811647058494,2000,"P3_B_S1Cap_Blos_S1Arr"
40,65,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,65,"occ",93.9355830246484,109.171207839475,121.568368610518,109.654782206335,98.1728803897047,104.598795305979,117.10785757449,120.932502924834,93.3945391614312,122.138616410129,2000,"P3_B_S1Cap_Blos_S1Arr"
40,66,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,66,"occ",95.0252074961696,109.222419587767,122.286892867366,109.397617447813,99.7527604831786,103.576652535907,115.557864797522,121.011323634521,92.4152540790399,123.439404765028,2000,"P3_B_S1Cap_Blos_S1Arr"
40,67,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,67,"occ",94.803318223629,110.294755729696,121.793774075956,109.89718847019,99.5902039956335,103.82777956253,116.465780539512,120.57440511017,92.2842412654334,122.564517393797,2000,"P3_B_S1Cap_Blos_S1Arr"
40,68,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,68,"occ",95.1176005030753,110.681089562713,121.445367070326,109.937937872637,98.5640005611908,104.281033698351,116.78356861734,120.429399003838,92.558470030455,122.067737047334,2000,"P3_B_S1Cap_Blos_S1Arr"
40,69,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,69,"occ",94.9429128198577,111.553561546698,122.391143354936,111.003359865253,100.031418299641,104.237945092511,118.707636242331,121.703237257915,92.2274478111426,122.858953075029,2000,"P3_B_S1Cap_Blos_S1Arr"
40,70,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,70,"occ",95.3400588848709,113.371464408981,123.906845285623,111.987021747349,100.050786344066,105.14673392131,118.710424502578,122.510057948055,92.1240710956221,124.127440479105,2000,"P3_B_S1Cap_Blos_S1Arr"
40,71,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,71,"occ",94.6875448353807,112.896073872906,123.629604043777,111.752204379057,100.244167294715,105.14673392131,118.073148710093,122.473579220763,91.3514292295971,124.496521903887,2000,"P3_B_S1Cap_Blos_S1Arr"
40,72,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,72,"occ",94.0286642842632,112.01528243556,124.149818976859,111.443873002366,100.362992471323,106.278148514912,117.348948002867,121.301222221301,92.3780407083173,128.121843583941,2000,"P3_B_S1Cap_Blos_S1Arr"
40,73,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,73,"occ",94.5505409723411,112.376697475068,124.209260570842,111.25733744148,99.7246083074127,106.198293790671,116.72389836388,122.104646045956,90.4302675652549,128.051574375313,2000,"P3_B_S1Cap_Blos_S1Arr"
40,74,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,74,"occ",95.334206958274,111.878410915747,124.140162299657,111.612090473462,100.531147294786,106.050435611148,116.726936250874,121.956340891043,93.4802098139959,126.110144223317,2000,"P3_B_S1Cap_Blos_S1Arr"
40,75,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,75,"occ",95.7762196672344,113.595015236062,125.98175781374,112.477605383857,101.318115804755,107.350307200495,117.235106824281,121.819724773851,94.1350652631635,126.855205345454,2000,"P3_B_S1Cap_Blos_S1Arr"
40,76,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,76,"occ",97.4344026975657,114.842101341046,125.863396569586,113.193004724998,101.825688267391,108.128041783388,118.71495601729,121.90231568613,96.1740757547689,127.605906882752,2000,"P3_B_S1Cap_Blos_S1Arr"
40,77,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,77,"occ",99.1568455031166,115.37691018268,126.724564285762,113.595085496711,102.062046239711,108.523692847813,118.540178057541,122.429950279561,98.1262891936209,128.625826294382,2000,"P3_B_S1Cap_Blos_S1Arr"
40,78,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,78,"occ",99.5823739932744,115.611967794307,127.656000275641,114.061794342678,102.190090774036,108.324680251026,118.953218011419,124.075140909793,98.1925585261893,128.171722351725,2000,"P3_B_S1Cap_Blos_S1Arr"
40,79,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,79,"occ",99.6787846096656,115.55947322154,126.067119495418,113.856717681298,102.371261768412,108.79389871228,120.340562518779,123.842280420964,97.390648835317,126.378491540673,2000,"P3_B_S1Cap_Blos_S1Arr"
40,80,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,80,"occ",99.2350129903341,114.600632446728,125.533764543034,113.635394990464,101.652273367569,107.585886422808,120.449655167826,123.804636332538,96.5153423675927,126.06877076616,2000,"P3_B_S1Cap_Blos_S1Arr"
40,81,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,81,"occ",99.073774539809,114.706383125289,124.111802293176,113.911031385648,104.51621662295,108.419447590888,119.819695074358,123.306207878578,96.6981027404954,125.536361434567,2000,"P3_B_S1Cap_Blos_S1Arr"
40,82,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,82,"occ",100.044066948411,115.583560151538,124.280828312353,114.386571366002,103.825469290508,109.908405112172,121.133034192037,123.148139820367,96.2842916649356,129.194264546696,2000,"P3_B_S1Cap_Blos_S1Arr"
40,83,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,83,"occ",99.8301000135914,116.389257775468,127.379017805507,115.335710839411,105.551142684328,110.431775239997,121.692471195509,124.00930182943,98.1986617445429,128.738792750659,2000,"P3_B_S1Cap_Blos_S1Arr"
40,84,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
40,84,"occ",100.924700030324,116.954786417675,131.120053418236,116.399714940997,105.361243693694,111.126855477571,122.085236874048,126.186018231322,99.3101804698121,131.80053936446,2000,"P3_B_S1Cap_Blos_S1Arr"
40,85,"niq",0,0,0,0,0,0,0,0,0,0,2000,"P3_B_S1Cap_Blos_S1Arr"
